contrato;obra;sequencia_do_trecho;rodovia;descricao_rodovia;descricao_trecho;km_inicial;km_final
DM-22.009/2020-C;Obra 1;12,0;MG129;ITABIRA-SÃO GONÇALO DO RIO ABAIXO-SANTA BÁRBARA-MARIANA-CONSELHEIRO LAFAIETE;Não Disponível;113,5;138,0
DM-22.009/2020-C;Obra 1;13,0;MG129;ITABIRA-SÃO GONÇALO DO RIO ABAIXO-SANTA BÁRBARA-MARIANA-CONSELHEIRO LAFAIETE;Não Disponível;159,1;190,7
DM-22.009/2020-C;Obra 1;14,0;LMG840;ENTR BR262-PEDRA BONITA;Não Disponível;0,0;44,0
DM-22.009/2020-C;Obra 1;15,0;LMG845;ENTR BR262 - SERICITA;Não Disponível;0,0;19,6
DM-22.009/2020-C;Obra 1;30,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;532,8;633,9
PRC-22.025/2017-C;Obra 2;10,0;MG217;ÁGUA BOA-MALACACHETA-POTÉ-TEÓFILO OTÔNI;Não Disponível;0,0;38,7
PRC-22.025/2017-C;Obra 2;14,0;CMG342;ESPINOSA-SALINAS-ARAÇUAÍ-TEÓFILO OTÔNI-ATALEIA-DIV MG/ES;Não Disponível;474,0;502,6
PRC-22.025/2017-C;Obra 2;15,0;CMG342;ESPINOSA-SALINAS-ARAÇUAÍ-TEÓFILO OTÔNI-ATALEIA-DIV MG/ES;Não Disponível;571,9;623,8
DM-22.003/2020;Obra 1;1,0;MG353;PIRAÚBA-GUARANI-RIO NOVO-JUIZ DE FORA-DIV MG/RJ;Não Disponível;33,2;71,0
DM-22.003/2020;Obra 1;2,0;MG353;PIRAÚBA-GUARANI-RIO NOVO-JUIZ DE FORA-DIV MG/RJ;Não Disponível;95,7;164,4
DM-22.003/2020;Obra 1;3,0;MG454;PROVIDÊNCIA-RECREIO-BR116 (LEOPOLDINA);Não Disponível;0,0;45,4
DM-22.003/2020;Obra 1;4,0;MG457;BOM JARDIM DE MINAS-STª RITA JACUTINGA-DIV MG/RJ;Não Disponível;0,0;40,5
DM-22.003/2020;Obra 1;5,0;MG285;MGC265-ASTOLFO DUTRA-CATAGUASES-PALMA-DIV RJ/MG;Não Disponível;7,5;26,5
DM-22.003/2020;Obra 1;6,0;CMG393;DIV RJ/MG (PIRAPETINGA)-VOLTA GRANDE-ALÉM  PARAÍBA;Não Disponível;0,0;45,8
DM-22.003/2020;Obra 1;7,0;CMG494;BR262-DIVINÓPOLIS-OLIVEIRA-SÃO JOÃO DEL REI-ANDRELÂNDIA-DIV MG/RJ;Não Disponível;253,5;319,7
DM-22.003/2020;Obra 1;8,0;MG285;MGC265-ASTOLFO DUTRA-CATAGUASES-PALMA-DIV RJ/MG;Não Disponível;0,0;7,5
DM-22.003/2020;Obra 1;9,0;CMG499;BR040 (SANTOS DUMONT)-CABANGU;Não Disponível;0,0;18,4
DM-22.003/2020;Obra 1;10,0;LMG814;ENTR BR267-LIBERDADE-BOCAINA DE MINAS;Não Disponível;0,0;34,3
DM-22.003/2020;Obra 1;11,0;LMG815;ENTR MG457 - PASSAVINTE;Não Disponível;0,0;30,9
DM-22.003/2020;Obra 1;12,0;MG126;RIO NOVO-SÃO JOÃO NEPOMUCENO-BICAS-MAR DE ESPANHA-DIV MG/RJ;Não Disponível;0,0;99,1
DM-22.003/2020;Obra 1;13,0;MG133;RIO POMBA-TABULEIRO-CORONEL PACHECO;Não Disponível;38,4;45,4
DM-22.003/2020;Obra 1;14,0;MG135;BARBACENA-ANTÔNIO CARLOS-BIAS FORTES-BR267;Não Disponível;77,8;99,2
DM-22.003/2020;Obra 1;15,0;LMG866;ANDRELÂNDIA-SÃO VICENTE DE MINAS;Não Disponível;0,0;19,0
DM-22.003/2020;Obra 1;16,0;LMG870;ENTR BR267 (ORVALHO)-SANTA BÁRBARA DO MONTE VERDE-ENTR MG353 (P/RIO PRETO);Não Disponível;0,0;27,4
DM-22.003/2020;Obra 1;17,0;LMG871;LIMA DUARTE-CONCEIÇÃO DE IBITIPOCA-PARQUE FLORESTAL DE IBITIPOCA;Não Disponível;0,0;26,8
DM-22.003/2020;Obra 1;18,0;LMG872;ENTR MG126 (SANTA HELENA)-PEQUERI;Não Disponível;0,0;8,0
DM-22.003/2020;Obra 1;19,0;LMG874;ENTR BR267 (P/BICAS)-MATIAS BARBOSA-DIVISA MG/RJ (PARAIBUNA);Não Disponível;0,0;20,7
DM-22.003/2020;Obra 1;20,0;LMG874;ENTR BR267 (P/BICAS)-MATIAS BARBOSA-DIVISA MG/RJ (PARAIBUNA);Não Disponível;21,7;33,6
DM-22.003/2020;Obra 1;21,0;CMG383;CONSELHEIRO  LAFAIETE-SÃO  JOÃO  DEL REI-CAXAMBU-MARIA DA FÉ-PIRANGUÇU-DIV MG/SP;Não Disponível;156,8;182,3
DM-22.003/2020;Obra 1;35,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;777,1;794,4
DM-22.005/2020;Obra 1;1,0;MG426;ITURAMA-CACHOEIRA DE ÁGUA VERMELHA-DIV MG/SP;Não Disponível;0,0;17,5
DM-22.005/2020;Obra 1;2,0;MG461;ENTR BR365 - GURINHATÃ - ENTR BR364;Não Disponível;0,0;44,3
DM-22.005/2020;Obra 1;3,0;CMG497;UBERLÂNDIA-CAMPINA VERDE-ITURAMA-PORTO ALENCASTRO-DIV MG/MS;Não Disponível;77,6;331,1
DM-22.005/2020;Obra 1;4,0;MG226;DIV GO/MG (PORTO GOUVEIA)-IPIAÇU-CAPINÓPOLIS-CANÁPOLIS-BR153;Não Disponível;0,0;93,0
DM-22.005/2020;Obra 1;5,0;LMG864;ENTR MGC497-ENTR LMG865 P/LIMEIRA DO OESTE-UNIÃO DE MINAS;Não Disponível;0,0;21,6
DM-22.005/2020;Obra 1;6,0;LMG865;ENTR LMG864 P/UNIÃO DE MINAS-USINA CORURIPE-ENTR MGC497;Não Disponível;0,0;66,0
DM-22.005/2020;Obra 1;10,0;CMG154;DIV GO/MG-ITUIUTABA-CRUCILANDIA-CAMPINA VERDE-ITAPAGIPE-DIV MG/SP;Não Disponível;0,0;23,3
DM-22.005/2020;Obra 1;11,0;CMG154;DIV GO/MG-ITUIUTABA-CRUCILANDIA-CAMPINA VERDE-ITAPAGIPE-DIV MG/SP;Não Disponível;24,6;113,0
PRC-22.034/2017-C;Obra 1;2,0;MG415;BIQUINHAS (MG060)-MORADA NOVA DE MINAS;Não Disponível;2,0;29,2
PRC-22.034/2017-C;Obra 1;3,0;MG420;POMPÉU-BR040;Não Disponível;0,0;42,9
PRC-22.034/2017-C;Obra 1;4,0;MG176;ABAETÉ-DORES DO INDAIÁ-LUZ-MG341;Não Disponível;0,0;82,8
PRC-22.034/2017-C;Obra 1;5,0;MG060;VIANÓPOLIS-ESMERALDAS-POMPEU-ABAETÉ-SÃO G ABAETÉ-BR365;Não Disponível;168,6;188,4
PRC-22.034/2017-C;Obra 1;6,0;LMG762;ABAETÉ-PORTO SÃO VICENTE;Não Disponível;0,0;36,5
PRC-22.034/2017-C;Obra 1;7,0;MG060;VIANÓPOLIS-ESMERALDAS-POMPEU-ABAETÉ-SÃO G ABAETÉ-BR365;Não Disponível;191,5;235,0
PRC-22.034/2017-C;Obra 1;8,0;MG060;VIANÓPOLIS-ESMERALDAS-POMPEU-ABAETÉ-SÃO G ABAETÉ-BR365;Não Disponível;248,3;280,1
PRC-22.034/2017-C;Obra 1;9,0;LMG793;ENTR MGC352 (ABAETÉ)-ENTR MG176 (QUARTEL GERAL);Não Disponível;0,0;5,3
PRC-22.034/2017-C;Obra 1;10,0;LMG794;ENTR MG176-ESTRELA DO INDAIÁ;Não Disponível;0,0;15,2
PRC-22.034/2017-C;Obra 1;11,0;LMG794;ENTR MG176-ESTRELA DO INDAIÁ;Não Disponível;16,1;18,9
PRC-22.034/2017-C;Obra 1;12,0;MG235;IBIÁ-SÃO GOTARDO-SERRA DA SAUDADE-MG176;Não Disponível;0,0;30,3
PRC-22.034/2017-C;Obra 1;13,0;CMG352;GOIÂNIA-IPAMERI-PATOS DE MINAS-ABAETÉ-PITANGUÍ-PARÁ DE MINAS;Não Disponível;333,4;365,3
PRC-22.034/2017-C;Obra 1;14,0;MG164;FELIXLÂNDIA-POMPÉU-BOM DESPACHO-ITAPECERICA-CANDEIAS-BR354;Não Disponível;15,6;60,6
PRC-22.034/2017-C;Obra 1;15,0;MG164;FELIXLÂNDIA-POMPÉU-BOM DESPACHO-ITAPECERICA-CANDEIAS-BR354;Não Disponível;64,7;90,6
PRC-22.017/2017-C;Obra 1;22,0;CMG367;DIV BA/MG (SALTO DA DIVISA)-JEQUITINHONHA-ARAÇUAÍ-MINAS NOVAS-DIAMANTINA-GOUVEIA;Não Disponível;296,4;325,5
PRC-22.017/2017-C;Obra 1;23,0;LMG646;ENTR BR 116 / MONTE FORMOSO;Não Disponível;0,0;43,2
PRC-22.017/2017-C;Obra 1;24,0;LMG676;ARAÇUAÍ-FRANCISCO BADARÓ;Não Disponível;0,0;47,0
PRC-22.017/2017-C;Obra 1;25,0;LMG677;ENTR MG114-CATUTIBA-ENTR BR367 (P/DIAMANTINA);Não Disponível;0,0;97,3
PRC-22.017/2017-C;Obra 1;26,0;LMG678;ARAÇUAÍ-ENGENHEIRO SCHNOOR-NOVO CRUZEIRO-ENTR MG211;Não Disponível;0,0;88,4
PRC-22.017/2017-C;Obra 1;30,0;CMG342;ESPINOSA-SALINAS-ARAÇUAÍ-TEÓFILO OTÔNI-ATALEIA-DIV MG/ES;Não Disponível;360,0;401,4
PRC-22.032/2017-C;Obra 1;26,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;351,8;413,5
PRC-22.032/2017-C;Obra 1;28,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;349,0;349,8
PRC-22.032/2017-C;Obra 1;29,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;440,4;468,0
DM-22.004/2020;Obra 1;1,0;CMG462;PATROCÍNIO-PERDIZES-BR262;Não Disponível;0,0;36,8
DM-22.004/2020;Obra 1;2,0;MG188;DIV GO/MG-UNAÍ-PARACATU-COROMANDEL-BR365 (PATROCINIO);Não Disponível;304,0;337,1
DM-22.004/2020;Obra 1;3,0;MG188;DIV GO/MG-UNAÍ-PARACATU-COROMANDEL-BR365 (PATROCINIO);Não Disponível;348,0;404,8
DM-22.004/2020;Obra 1;4,0;MG190;ABADIA DOURADOS-MONTE CARMELO-BR262-SACRAMENTO;Não Disponível;0,2;94,9
DM-22.004/2020;Obra 1;5,0;LMG730;PÂNTANO-ENTR MG188 (COROMANDEL);Não Disponível;1,0;35,2
DM-22.004/2020;Obra 1;6,0;LMG731;ENTR BR365-SILVANO;Não Disponível;0,0;14,0
DM-22.004/2020;Obra 1;7,0;LMG737;GUIMARÂNIA-CRUZEIRO DA FORTALEZA;Não Disponível;2,6;24,0
DM-22.004/2020;Obra 1;8,0;LMG738;COROMANDEL-SANTA ROSA DOS DOURADOS;Não Disponível;5,3;33,9
DM-22.004/2020;Obra 1;9,0;LMG741;DOURADOUQUARA / ENTR MG190;Não Disponível;0,0;27,7
DM-22.004/2020;Obra 1;10,0;LMG742;GRUPIARA-CHAPADA DE MINAS-ESTRELA DO SUL-ENTR MG223;Não Disponível;0,0;37,3
DM-22.004/2020;Obra 1;11,0;LMG745;BREJÃO-ENTR MG190;Não Disponível;0,0;14,5
DM-22.004/2020;Obra 1;12,0;LMG746;MONTE CARMELO-SÃO FÉLIX-CHAPADA DE MINAS;Não Disponível;0,0;22,0
DM-22.004/2020;Obra 1;13,0;LMG747;PÂNTANO-ENTR MG188 (P/COROMANDEL);Não Disponível;24,5;51,0
DM-22.004/2020;Obra 1;14,0;MG223;TUPACIGUARA-PIRACAÍBA-ARAGUARI-BR365;Não Disponível;0,0;86,9
DM-22.004/2020;Obra 1;15,0;LMG782;ENTR BR365 (IRAÍ DE MINAS)-LAGO DE NOVA PONTE-PEDRINÓPOLIS-ENTR MGC452;Não Disponível;0,0;28,9
DM-22.006/2020-A;Obra 1;1,0;MG441;LAJINHA-DIV MG/ES;Não Disponível;1,8;8,2
DM-22.006/2020-A;Obra 1;2,0;CMG482;DIV ES/MG-ESPERA FELIZÍ-CARANGOLA-ARAPONGA-VIÇOSA-PIRANGA-ITAVERAVA-CONSELHEIRO LAFAIETE;Não Disponível;0,0;9,4
DM-22.006/2020-A;Obra 1;3,0;CMG482;DIV ES/MG-ESPERA FELIZÍ-CARANGOLA-ARAPONGA-VIÇOSA-PIRANGA-ITAVERAVA-CONSELHEIRO LAFAIETE;Não Disponível;19,6;62,4
DM-22.006/2020-A;Obra 1;4,0;MG108;BR458-POCRANE-MUTUM-LAJINHA-MANHUMIRIM;Não Disponível;103,4;116,4
DM-22.006/2020-A;Obra 1;5,0;MG108;BR458-POCRANE-MUTUM-LAJINHA-MANHUMIRIM;Não Disponível;144,3;251,6
DM-22.006/2020-A;Obra 1;6,0;MG108;BR458-POCRANE-MUTUM-LAJINHA-MANHUMIRIM;Não Disponível;256,7;272,4
DM-22.006/2020-A;Obra 1;7,0;MG111;IPANEMA-MANHUMIRIM-CARANGOLA-TOMBOS-DIV MG/RJ;Não Disponível;0,8;80,3
DM-22.006/2020-A;Obra 1;8,0;MG111;IPANEMA-MANHUMIRIM-CARANGOLA-TOMBOS-DIV MG/RJ;Não Disponível;90,0;141,1
DM-22.006/2020-A;Obra 1;9,0;MG111;IPANEMA-MANHUMIRIM-CARANGOLA-TOMBOS-DIV MG/RJ;Não Disponível;158,8;185,1
DM-22.006/2020-A;Obra 1;10,0;MG265;MG239-JEQUERI-SERICITA-BR116-DIVINO-CARANGOLA;Não Disponível;0,0;26,3
DM-22.006/2020-A;Obra 1;11,0;LMG822;CHALÉ-LAJINHA;Não Disponível;0,3;14,8
DM-22.006/2020-A;Obra 1;12,0;LMG615;ANTONIO PRADO DE MINAS-EUGENÓPOLIS-PATROCÍNIO DO MURIAÉ-BARÃO DO MONTE ALTO;Não Disponível;0,0;58,4
DM-22.006/2020-A;Obra 1;13,0;LMG834;ESPERA FELIZ-CAIANA-CARANGOLA;Não Disponível;0,9;22,3
DM-22.006/2020-A;Obra 1;14,0;LMG838;ENTR BR262-LUISBURGO;Não Disponível;0,0;23,4
DM-22.006/2020-A;Obra 1;15,0;LMG852;ENTR BR262-SANTA MARGARIDA-ENTR BR116;Não Disponível;0,0;9,5
DM-008/2021;Obra 1;1,0;MG265;MG239-JEQUERI-SERICITA-BR116-DIVINO-CARANGOLA;Não Disponível;0,0;16,2
PRC-22.015/2017-D;Obra 1;3,0;MG320;BR381 (CORONEL FABRICIANO)-MARLIÉRIA-BR262;Não Disponível;0,0;66,0
PRC-22.015/2017-D;Obra 1;4,0;MG329;PONTE NOVA-RIO CASCA-RAUL SOARES-BR116 (CARATINGA);Não Disponível;0,0;25,1
PRC-22.015/2017-D;Obra 1;5,0;MG425;BR381-TIMÓTEO-VARGEM ALEGRE-BR116;Não Disponível;9,2;83,7
PRC-22.015/2017-D;Obra 1;6,0;LMG758;ENTR MGC259-ENTR P/AÇUCENA-BELO ORIENTE-ENTR BR381;Não Disponível;0,0;79,3
PRC-22.015/2017-D;Obra 1;7,0;LMG759;ENTR MG329 (BOM JESUS DO GALHO) / ENTR BR458;Não Disponível;16,1;68,4
PRC-22.015/2017-D;Obra 1;8,0;LMG760;ENTR MG425 (CAVA GRANDE)-ENTR MG320 (SÃO JOSÉ GOIABAL);Não Disponível;0,0;51,6
PRC-22.015/2017-D;Obra 1;9,0;LMG789;ENTR BR381 (NAQUE)-ENTR LMG758 (P/BELO ORIENTE);Não Disponível;0,0;23,3
PRC-22.015/2017-D;Obra 1;10,0;MG232;MG010-MORRO DO PILAR-CARMÉSIA-DORES DE GUANHÃES-JOANÉSIA-BR381(IPATINGA);Não Disponível;6,8;64,7
PRC-22.015/2017-D;Obra 1;11,0;MG123;JOÃO MONLEVADE-ALVINÓPOLIS-DOM SILVÉRIO;Não Disponível;0,0;55,2
PRC-22.015/2017-D;Obra 1;12,0;LMG820;ENTR BR262-SÃO DOMINGOS DO PRATA-DIONÍSIO;Não Disponível;0,0;9,2
PRC-22.015/2017-D;Obra 1;13,0;LMG820;ENTR BR262-SÃO DOMINGOS DO PRATA-DIONÍSIO;Não Disponível;12,7;41,6
PRC-22.015/2017-D;Obra 1;14,0;LMG823;ENTR BR116 (INHAPIM)-SÃO DOMINGOS DAS DORES-SÃO SEBASTIÃO DO ANTA;Não Disponível;1,7;22,7
PRC-22.015/2017-D;Obra 1;15,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;473,3;526,7
PRC-22.015/2017-D;Obra 1;27,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;499,5;500,8
PRC-22.015/2017-D;Obra 1;28,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;526,7;531,3
PRC-22.042/2017-C;Obra 1;19,0;CMG462;PATROCÍNIO-PERDIZES-BR262;Não Disponível;73,2;97,3
PRC-22.025/2017-C;Obra 2;19,0;LMG719;ENTR BR418 (NANUQUE)-DIV MG/ES;Não Disponível;7,2;15,5
DM-22.009/2020-A;Obra 1;34,0;MG129;ITABIRA-SÃO GONÇALO DO RIO ABAIXO-SANTA BÁRBARA-MARIANA-CONSELHEIRO LAFAIETE;Não Disponível;140,0;142,3
DM-22.009/2020-A;Obra 1;35,0;MG129;ITABIRA-SÃO GONÇALO DO RIO ABAIXO-SANTA BÁRBARA-MARIANA-CONSELHEIRO LAFAIETE;Não Disponível;159,1;190,7
DM-22.009/2020-A;Obra 1;36,0;MG329;PONTE NOVA-RIO CASCA-RAUL SOARES-BR116 (CARATINGA);Não Disponível;68,1;79,1
DM-22.009/2020-A;Obra 1;37,0;MG329;PONTE NOVA-RIO CASCA-RAUL SOARES-BR116 (CARATINGA);Não Disponível;81,3;95,5
PRC-22.027/2017-C;Obra 1;32,0;MG117;ITAMARANDIBA-PAULISTA-COMERCINHO-SÃO JOÃO EVANGELISTA;Não Disponível;84,2;109,6
PRC-22.027/2017-C;Obra 1;33,0;MG314;MGT120 (SÃO JOÃO EVANGELISTA)-PEÇANHA-COROACI-MGT259;Não Disponível;17,6;66,7
DM-023/2021;Obra 1;1,0;CMG367;DIV BA/MG (SALTO DA DIVISA)-JEQUITINHONHA-ARAÇUAÍ-MINAS NOVAS-DIAMANTINA-GOUVEIA;Não Disponível;590,6;622,5
PRC-22.039/2017-D;Obra 1;2,0;MG332;BR381-BONSUCESSO-NAZARENO-BR265 (ITUTINGA);Não Disponível;38,0;66,5
PRC-22.039/2017-D;Obra 1;3,0;MG338;MADRE DE DEUS-PIEDADE RIO GRANDE-IBERTIOGA-BARBACENA (BR040);Não Disponível;6,9;96,8
PRC-22.039/2017-D;Obra 1;4,0;MG443;OURO BRANCO-LOBO LEITE (MG030);Não Disponível;0,0;9,4
PRC-22.039/2017-D;Obra 1;5,0;CMG383;CONSELHEIRO  LAFAIETE-SÃO  JOÃO  DEL REI-CAXAMBU-MARIA DA FÉ-PIRANGUÇU-DIV MG/SP;Não Disponível;12,4;19,2
PRC-22.039/2017-D;Obra 1;6,0;MG030;BELO HORIZONTE-NOVA LIMA-ITABIRITO-ENGENHEIRO CORREIA-BARBACENA;Não Disponível;106,5;115,0
PRC-22.039/2017-D;Obra 1;7,0;CMG482;DIV ES/MG-ESPERA FELIZÍ-CARANGOLA-ARAPONGA-VIÇOSA-PIRANGA-ITAVERAVA-CONSELHEIRO LAFAIETE;Não Disponível;214,6;255,4
PRC-22.039/2017-D;Obra 1;8,0;MG275;BRÁS PIRES - SENHORA DE OLIVEIRA - CAPELA NOVA - CARANDAÍ;Não Disponível;15,0;31,6
PRC-22.039/2017-D;Obra 1;9,0;MG275;BRÁS PIRES - SENHORA DE OLIVEIRA - CAPELA NOVA - CARANDAÍ;Não Disponível;64,2;127,6
PRC-22.039/2017-D;Obra 1;10,0;LMG501;ENTR BR383 A-ENTR BR383 B ;Não Disponível;0,0;6,0
PRC-22.039/2017-D;Obra 1;11,0;LMG809;ENTR BR383 / ENTR BR265;Não Disponível;0,0;37,5
PRC-22.039/2017-D;Obra 1;12,0;LMG833;ENTR MGC482 (ITAVERAVA-LAMIM;Não Disponível;0,0;28,0
PRC-22.039/2017-D;Obra 1;13,0;MG129;ITABIRA-SÃO GONÇALO DO RIO ABAIXO-SANTA BÁRBARA-MARIANA-CONSELHEIRO LAFAIETE;Não Disponível;190,7;206,9
PRC-22.039/2017-D;Obra 1;14,0;MG132;CATAS ALTAS DA NORUEGA-CIPOTÂNEA-DESTERRO DO MELO;Não Disponível;0,0;77,9
PRC-22.039/2017-D;Obra 1;15,0;MG135;BARBACENA-ANTÔNIO CARLOS-BIAS FORTES-BR267;Não Disponível;6,8;66,3
PRC-22.039/2017-D;Obra 1;16,0;MG155;BR381-BRUMADINHO-BELO VALE-SÃO BRÁS DO SUAÇUÍ;Não Disponível;80,3;111,5
PRC-22.039/2017-D;Obra 1;17,0;LMG844;ENTR BR040-QUELUZITO-CASA GRANDE;Não Disponível;0,0;20,5
PRC-22.039/2017-D;Obra 1;18,0;CMG383;CONSELHEIRO  LAFAIETE-SÃO  JOÃO  DEL REI-CAXAMBU-MARIA DA FÉ-PIRANGUÇU-DIV MG/SP;Não Disponível;19,2;156,8
PRC-22.039/2017-D;Obra 1;19,0;CMG265;MURIAÉ-BARBACENA-SÃO JOÃO DEL REI-LAVRAS-BOA ESPERANÇA-CARMO DO RIO CLARO-SÃO SEBASTIÃO DO PARAÍSO-DIV MG/SP;Não Disponível;171,9;201,6
PRC-22.041/2017-D;Obra 1;28,0;MG431;SÃO JOSÉ DA VARGINHA-PARÁ DE MINAS-ITAÚNA-BR381(CARMÓPOLIS);Não Disponível;72,825;76,7
PRC-22.041/2017-D;Obra 1;29,0;MG060;VIANÓPOLIS-ESMERALDAS-POMPEU-ABAETÉ-SÃO G ABAETÉ-BR365;Não Disponível;104,0;146,0
PRC-22.041/2017-D;Obra 1;30,0;MG060;VIANÓPOLIS-ESMERALDAS-POMPEU-ABAETÉ-SÃO G ABAETÉ-BR365;Não Disponível;149,5;168,6
PRC-22.041/2017-D;Obra 1;31,0;MG238;MARAVILHAS-INHAÚMA-SETE LAGOAS-JEQUITIBÁ;Não Disponível;11,8;40,4
PRC-22.041/2017-D;Obra 1;32,0;MG252;MOEMA-PERDIGÃO-SÃO GONÇALO DO PARÁ-MG430 (IGARATINGA);Não Disponível;11,8;40,4
PRC-22.041/2017-D;Obra 1;33,0;MG252;MOEMA-PERDIGÃO-SÃO GONÇALO DO PARÁ-MG430 (IGARATINGA);Não Disponível;43,9;51,5
PRC-22.029/2017-D;Obra 1;22,0;LMG795;ENTR BR354-SANTA ROSA DA SERRA;Não Disponível;9,7;14,6
PRC-22.029/2017-D;Obra 1;20,0;MG235;IBIÁ-SÃO GOTARDO-SERRA DA SAUDADE-MG176;Não Disponível;82,4;90,7
PRC-22.029/2017-D;Obra 1;23,0;LMG795;ENTR BR354-SANTA ROSA DA SERRA;Não Disponível;15,2;18,0
PRC-22.029/2017-D;Obra 1;1,0;MG410;BR040-PONTE FIRME-MGT354(P/ PRESIDENTE OLEGÁRIO);Não Disponível;27,5;78,9
PRC-22.029/2017-D;Obra 1;2,0;LMG722;ENTR BR352 (ROCINHA)-ENTR MGC354 (LAGAMAR);Não Disponível;0,0;26,1
PRC-22.029/2017-D;Obra 1;3,0;LMG726;PRESIDENTE OLEGÁRIO-GALENA;Não Disponível;0,8;39,1
PRC-22.029/2017-D;Obra 1;4,0;LMG740;ENTR MG410 / LAGOA GRANDE;Não Disponível;0,0;25,7
PRC-22.029/2017-D;Obra 1;5,0;LMG743;ENTR BR365 (LEAL)-MAJOR PORTO-ENTR BR354;Não Disponível;0,0;39,8
PRC-22.029/2017-D;Obra 1;6,0;LMG764;ENTR MGC352 (ESPINHA DE PEIXE))-ENTR MG235 (SÃO GOTARDO);Não Disponível;0,0;24,4
PRC-22.029/2017-D;Obra 1;7,0;MG060;VIANÓPOLIS-ESMERALDAS-POMPEU-ABAETÉ-SÃO G ABAETÉ-BR365;Não Disponível;393,3;404,0
PRC-22.029/2017-D;Obra 1;8,0;MG230;PATROCÍNIO-SERRA DO SALITRE-RIO PARANAÍBA-BR354;Não Disponível;0,0;7,7
PRC-22.029/2017-D;Obra 1;9,0;LMG514;CONTORNO DE RIO PARANAÍBA;Não Disponível;0,0;5,0
PRC-22.029/2017-D;Obra 1;10,0;MG235;IBIÁ-SÃO GOTARDO-SERRA DA SAUDADE-MG176;Não Disponível;74,6;78,2
PRC-22.029/2017-D;Obra 1;11,0;CMG354;DIV GO/MG-GUARDA MOR-PATOS DE MINAS-FORMIGA-LAVRAS-CRUZÍLIA-CAXAMBU-POUSO ALTO-DIV MG/SP;Não Disponível;125,1;150,5
PRC-22.029/2017-D;Obra 1;17,0;CMG352;GOIÂNIA-IPAMERI-PATOS DE MINAS-ABAETÉ-PITANGUÍ-PARÁ DE MINAS;Não Disponível;247,9;295,7
PRC-22.029/2017-D;Obra 1;18,0;LMG795;ENTR BR354-SANTA ROSA DA SERRA;Não Disponível;0,0;8,4
PRC-22.029/2017-D;Obra 1;19,0;LMG743;ENTR BR365 (LEAL)-MAJOR PORTO-ENTR BR354;Não Disponível;41,3;95,7
PRC-22.029/2017-D;Obra 1;21,0;CMG354;DIV GO/MG-GUARDA MOR-PATOS DE MINAS-FORMIGA-LAVRAS-CRUZÍLIA-CAXAMBU-POUSO ALTO-DIV MG/SP;Não Disponível;152,0;232,7
DM-001/2022;Obra 1;1,0;MG108;BR458-POCRANE-MUTUM-LAJINHA-MANHUMIRIM;Não Disponível;113,3;113,3
DM-001/2022;Obra 1;2,0;MG108;BR458-POCRANE-MUTUM-LAJINHA-MANHUMIRIM;Não Disponível;115,8;115,8
DM-001/2022;Obra 1;3,0;MG111;IPANEMA-MANHUMIRIM-CARANGOLA-TOMBOS-DIV MG/RJ;Não Disponível;53,0;53,0
PRC-22.026/2017-C;Obra 1;1,0;MG332;BR381-BONSUCESSO-NAZARENO-BR265 (ITUTINGA);Não Disponível;0,0;38,8
PRC-22.026/2017-C;Obra 1;2,0;MG335;SÃO TIAGO-BONSUCESSO-IJACI-LAVRAS-BR265;Não Disponível;3,5;48,4
PRC-22.026/2017-C;Obra 1;3,0;MG335;SÃO TIAGO-BONSUCESSO-IJACI-LAVRAS-BR265;Não Disponível;54,9;87,7
PRC-22.026/2017-C;Obra 1;4,0;MG451;BR265-CARRANCAS;Não Disponível;1,0;27,6
PRC-22.026/2017-C;Obra 1;5,0;MG270;CARMÓPOLIS-PASSA TEMPO-ENTRE RIO DE MINAS;Não Disponível;29,3;81,4
PRC-22.026/2017-C;Obra 1;6,0;MG260;ITAPECERICA-BR494-CLÁUDIO-BR381;Não Disponível;0,0;36,6
PRC-22.026/2017-C;Obra 1;7,0;LMG506;ENTR BR265-ENTR MG335 ;Não Disponível;0,0;10,6
