ano_assinatura_contrato;codigo_orgao_entidade_contratante;nome_orgao_entidade_contratante;indicador_fornecedor_estrangeiro;nome_empresarial_nome_fornecedor;nome_empresarial_nome_fornecedor_1;cnpj_cpf_fornecedor_formatado;nome_empresarial_nome_fornecedor_2;nome_empresarial_nome_fornecedor_3;tipo_pessoa_fornecedor;numero_processo_formatado;numero_contrato;contrato;indicador_termo_de_contrato;situacao_contrato;descricao_tipo_de_contrato;objeto_contrato;unnamed_17;unnamed_18;unnamed_19;unnamed_20;unnamed_21;unnamed_22;unnamed_23;unnamed_24;unnamed_25;unnamed_26;unnamed_27;unnamed_28;unnamed_29;unnamed_30;unnamed_31;unnamed_32;unnamed_33;unnamed_34;unnamed_35;unnamed_36;unnamed_37;unnamed_38;unnamed_39;unnamed_40;unnamed_41;unnamed_42;unnamed_43;unnamed_44;unnamed_45;unnamed_46;unnamed_47;unnamed_48;unnamed_49;unnamed_50;unnamed_51;unnamed_52;data_assinatura_contrato;data_inicio_vigencia_contrato;data_termino_vigencia_contrato;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_atualizado;valor_despesa_empenhada;valor_despesa_liquidada
2024,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;SYSTRA ENGENHARIA E CONSULTORIA LTDA;SYSTRA ENGENHARIA E CONSULTORIA LTDA;52.635.422/0003-07;SYSTRA ENGENHARIA E CONSULTORIA LTDA;SYSTRA ENGENHARIA E CONSULTORIA LTDA;PESSOA JURÍDICA;2301931 000001/2024;9440673;PO;SIM;Vigente publicado;Serviço;Prestação de serviços especiais de apoio à coordenação e apoio técnico no planejamento, monitoramento e avaliação do portfólio de empreendimentos do DER-MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2024-10-24;2024-10-25;2028-01-25;Bens e serviços - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=604442;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=190628;5774752,44;3605659,78;2168479,08
2024,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;TRENA - TERRAPLENAGEM E CONSTRUCOES S.A.;TRENA - TERRAPLENAGEM E CONSTRUCOES S.A.;18.742.098/0001-18;TRENA - TERRAPLENAGEM E CONSTRUCOES S.A.;TRENA - TERRAPLENAGEM E CONSTRUCOES S.A.;PESSOA JURÍDICA;2301520 000029/2023;9426807;DC-010/2024;SIM;Encerrado;Obra;DC 010/2024- Construção da Ponte sobre o Rio Matipó e Implantação de Interseção na Rodovia LMG-840, trecho Entr° BR262 (Padre Fialho) - Pedra Bonita - Dimensões: (54,10 x 10,30)m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2024-04-24;2024-04-24;2026-01-23;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=594836;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=187835;5784477,99;5726999,65;5726999,65
2024,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;TRIPAV - CONSTRUCOES, PAVIMENTACOES E LOCACOES LTDA;TRIPAV - CONSTRUCOES, PAVIMENTACOES E LOCACOES LTDA;31.787.928/0001-91;TRIPAV - CONSTRUCOES, PAVIMENTACOES E LOCACOES LTDA;TRIPAV - CONSTRUCOES, PAVIMENTACOES E LOCACOES LTDA;PESSOA JURÍDICA;2301520 000025/2023;9422256;DC-005/2024;SIM;Vencido;Serviço;Complementação dos serviços de Implantação da Interseção de Acesso a Fábrica McCain, na Rodovia BR-262/MG, trecho Divisa ES/MG - Entr° BR/153 (B) / Fim da Ponte sobre o Rio Grande (Divisa MG/SP);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2024-04-01;2024-04-01;2025-01-18;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=593288;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=187465;7554493,38;3768904,51;3768904,51
2024,0;2470,0;AGENCIA REGULADORA DE TRANSPORTES;NÃO;CONSOL - ENGENHEIROS CONSULTORES LTDA;CONSOL - ENGENHEIROS CONSULTORES LTDA;17.210.063/0001-75;CONSOL - ENGENHEIROS CONSULTORES LTDA;CONSOL - ENGENHEIROS CONSULTORES LTDA;PESSOA JURÍDICA;1301017 000012/2024;9447043;9447043/2024-A;SIM;Vigente publicado;Serviço;"Contratação de natureza continuada na modalidade empreitada por preços unitários dos serviços de Supervisão LOTE 01 MG-050: Concessão PATROCINADA. Rodovia MG-050: km 57,60 no entr. BR-262 (Juatuba) ao km 402,00 no entr. BR-491 (São Sebastião do Paraíso); Rodovia BR-491: km 0,00 no entr. MG-050 (São Sebastião do Paraíso) ao km 4,65 no entr. BR-265; Rodovia BR-265: km 637,20 no entr. BR-491 ao km 659,50 na divisa MG/SP.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2024-12-20;2024-12-24;2026-12-23;Bens e serviços - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência presencial;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=603455;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=192484;11402647,35;7042519,45;6692673,15
2024,0;2470,0;AGENCIA REGULADORA DE TRANSPORTES;NÃO;SYSTRA ENGENHARIA E CONSULTORIA LTDA;SYSTRA ENGENHARIA E CONSULTORIA LTDA;52.635.422/0001-37;SYSTRA ENGENHARIA E CONSULTORIA LTDA;SYSTRA ENGENHARIA E CONSULTORIA LTDA;PESSOA JURÍDICA;1301017 000012/2024;9447045;9447045/2024-A;SIM;Vigente publicado;Serviço;"Contratação de natureza continuada na modalidade empreitada por preços unitários dos serviços de Supervisão LOTE 02 Vias do Café: Concessão Outorgada, com 432,80 km: Rodovia MG-167: km 0,00 no entr. BR-265 (Santana da Vargem) ao km 43,80 no entr. CMG-491 (Varginha); Rodovia BR-265: km 338,40 no entr. BR-381 (Lavras) ao km 403,00 no entr. LMG-863 (Boa Esperança); Rodovia LMG-863: km 0,00 ao km 5,00 no entr. BR-265 (Boa Esperança); Rodovia CMG-491: km 4,65 no entr. CMG-265 (São Sebastião do Paraíso) ao km 81,05 no entr. BR-146-A/MG-450 (Guaxupé) e entre o km 108,25 no entr. BR-146-B (Muzambinho) ao km 259,95 no entr. BR-381 (Três Corações); Rodovia BR-146: km 505,30 no entr. CMG-491 (Guaxupé) ao km 532,50 no entr. CMG-491 (Muzambinho); Rodovia CMG-369: km 124,40 no entr. BR-265 (Boa Esperança) ao km 188,50 no entr. CMG-491 (Alfenas).";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2024-12-20;2024-12-21;2026-12-20;Bens e serviços - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência presencial;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=603455;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=192464;5328591,49;3663751,27;3201393,19
2025,0;1300,0;SECRET. DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;NÃO;SENGE SERVICOS DE ENGENHARIA LTDA;SENGE SERVICOS DE ENGENHARIA LTDA;20.841.284/0001-56;SENGE SERVICOS DE ENGENHARIA LTDA;SENGE SERVICOS DE ENGENHARIA LTDA;PESSOA JURÍDICA;1301606 000001/2025;9470224;DC-9470224/2025;SIM;Vigente publicado;Obra;Melhoramento e pavimentação do Trecho Itapagipe - Entrº 364 (Campina Verde), Rodovia MGC-154, com extensão de 9,500 km.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-06-12;2025-06-14;2026-09-07;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=619414;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=195923;19446841,31;1215427,58;0,0
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;AGR BOTELHO ENGENHARIA LTDA;AGR BOTELHO ENGENHARIA LTDA;10.957.855/0001-69;AGR BOTELHO ENGENHARIA LTDA;AGR BOTELHO ENGENHARIA LTDA;PESSOA JURÍDICA;2301762 000001/2025;9471880;DM-9471880/2025;SIM;Vigente publicado;Obra;DM-9471880/2025 Execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 26ª Unidade Regional Paracatu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-07-17;2025-07-22;2028-07-21;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=621402;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196691;51814575,44;11864109,13;10461826,56
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ALTA ENGENHARIA DE INFRAESTRUTURA LTDA;ALTA ENGENHARIA DE INFRAESTRUTURA LTDA;01.415.130/0001-58;ALTA ENGENHARIA DE INFRAESTRUTURA LTDA;ALTA ENGENHARIA DE INFRAESTRUTURA LTDA;PESSOA JURÍDICA;2301520 000031/2025;9481581;DC-9481581/2025;SIM;Vigente publicado;Obra;Contratação de Serviço Técnico Especializado de Apoio ao DER-MG para Desapropriação e Regularização Expropriatória.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-10-29;2025-10-31;2030-10-31;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=630475;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199146;21860486,4;8524750,0;5120891,78
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;BT CONSTRUCOES LTDA;BT CONSTRUCOES LTDA;04.810.813/0001-06;BT CONSTRUCOES LTDA;BT CONSTRUCOES LTDA;PESSOA JURÍDICA;2301520 000027/2024;9458861;DC-9458861/2025;SIM;Vencido;Serviço;Complementação dos serviços de melhoramento e pavimentação, no Contorno Sul de Uberlândia e Adequação com a MGC-455.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-03-28;2025-03-29;2026-06-22;Bens e serviços - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=618592;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194392;29717994,42;27434826,73;17853910,27
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;CONSTRUTORA A GASPAR S/A;CONSTRUTORA A GASPAR S/A;08.323.347/0001-87;CONSTRUTORA A GASPAR S/A;CONSTRUTORA A GASPAR S/A;PESSOA JURÍDICA;2301520 000016/2025;9473175;DC-009473175/2025;SIM;Vigente publicado;Obra;Construção da Ponte sobre o Rio São Francisco, dimensões 1.160,00x13,80 m, e Melhoramento e Pavimentação de Variante de acesso à Ponte sobre o Rio São Francisco, com 4,10 km, no trecho Entr. MGC-135 (Manga) ¿ Porto de Matias Cardoso, na rodovia MG-401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-12;2025-08-13;2027-12-01;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=623641;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197145;207490000,0;86000000,0;48108730,48
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;CONSTRUTORA A GASPAR S/A;CONSTRUTORA A GASPAR S/A;08.323.347/0001-87;CONSTRUTORA A GASPAR S/A;CONSTRUTORA A GASPAR S/A;PESSOA JURÍDICA;2301520 000016/2025;9473175;DC-012/2023;SIM;Vigente publicado;Obra;Construção da Ponte sobre o Rio São Francisco, dimensões 1.160,00x13,80 m, e Melhoramento e Pavimentação de Variante de acesso à Ponte sobre o Rio São Francisco, com 4,10 km, no trecho Entr. MGC-135 (Manga) ¿ Porto de Matias Cardoso, na rodovia MG-401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-08-12;2025-08-13;2027-12-01;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=623641;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=197145;207490000,0;86000000,0;48108730,48
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;66.418.765/0001-54;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;PESSOA JURÍDICA;2301520 000024/2024;9458476;DC-9458476/2025;SIM;Vigente publicado;Obra;Melhoramento e pavimentação Entrº MG/416 (Peçanha) à LMG/744 (Coroaci) - MG -314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-03-23;2025-03-25;2027-06-13;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=615804;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194324;99127984,83;66695000,0;34247234,25
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;66.418.765/0001-54;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;PESSOA JURÍDICA;2301762 000001/2025;9471835;DM-9471835/2025;SIM;Vigente publicado;Obra;DM-9471835/2025 Execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 34ª Unidade Regional Salinas, do DER-MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-07-15;2025-07-17;2028-07-16;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=621402;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196648;44573000,0;6711244,93;5820534,08
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;66.418.765/0001-54;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;PESSOA JURÍDICA;2301762 000017/2024;9447456;DM-9447456/2024;SIM;Vigente publicado;Obra;Contrato: DM-9447456/2024 Empresa: CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA Objeto: Recuperação Funcional do Pavimento na Rodovia AMG-1935, no trecho Final do perímetro urbano de Borda da Mata - Tocos do Moji, com 15,0 km de extensão.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-01-09;2025-01-14;2027-01-13;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=614117;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=192843;4917800,43;1928908,22;1927908,22
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;66.418.765/0001-54;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA;PESSOA JURÍDICA;2301762 000019/2024;9452477;DM-9452477/2025;SIM;Vigente publicado;Obra;Contrato: DM-9452477/2025 Empresa: CONSTRUTORA CENTRO LESTE ENGENHARIA LTDA Objeto: Recuperação Funcional do Pavimento na Rodovia MG-188, no trecho Coromandel a Patrocínio, com 56,80 km de extensão.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-02-25;2025-02-27;2028-06-26;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=617643;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193840;40429033,22;36967568,6;35136244,32
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;CONSTRUTORA CTC LTDA;CONSTRUTORA CTC LTDA;34.038.516/0001-47;CONSTRUTORA CTC LTDA;CONSTRUTORA CTC LTDA;PESSOA JURÍDICA;2301762 000001/2025;9471881;DM-9471881/2025;SIM;Vigente publicado;Obra;DM-9471881/2025 Execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 30ª Unidade Regional Juiz de Fora, do DER-MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-07-24;2025-07-28;2028-07-27;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=621402;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196692;53358800,0;25324513,17;17015221,31
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;CONSTRUTORA MARINS LTDA;CONSTRUTORA MARINS LTDA;25.388.869/0001-86;CONSTRUTORA MARINS LTDA;CONSTRUTORA MARINS LTDA;PESSOA JURÍDICA;2301520 000025/2024;9448965;DC-9448965/2025;SIM;Encerrado;Obra;"Implantação e pavimentação em pista dupla no trecho Anel Viário de Sete Lagoas (Avenida Norte/Sul - MG/238 - MG/424), estaca 0 a 165, com 3,3 km de extensão e Construção dos Viadutos sobre a Ferrovia Centro Atlântica (FCA), (90x13m) I est 103+13,50 e II est 104+16,88; e Viaduto sobre a MG-238 (51x16,80m) est 121+17,03";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-02-04;2025-02-08;2026-02-04;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=617069;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193517;5486624,53;4777059,54;4777059,54
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;CROS CONSTRUCOES S/A;CROS CONSTRUCOES S/A;22.010.581/0001-85;CROS CONSTRUCOES S/A;CROS CONSTRUCOES S/A;PESSOA JURÍDICA;2301520 000032/2025;9479677;DC-9479677/2025;SIM;Vigente publicado;Obra;Execução das obras de melhoramentos e pavimentação do trecho Rio Pardo de Minas - Entrº LMG-635 (Lote 2 - Estaca 554+0 à Estaca 1659+7,74), extensão de 22,100 km.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-10-03;2025-10-07;2027-07-29;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=630664;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198619;57467603,75;20000000,0;2686211,87
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;DATA TRAFFIC S/A;DATA TRAFFIC S/A;01.175.068/0001-74;DATA TRAFFIC S/A;DATA TRAFFIC S/A;PESSOA JURÍDICA;2301901 000001/2025;9482055;DO-009482055/2025-L5;SIM;Vigente publicado;Serviço e Fornecimento;O objeto do presente instrumento é a Prestação de serviços especiais de natureza contínua para apoio ao DER-MG no gerenciamento de trânsito e fiscalização eletrônica com a disponibilização de recursos para detecção, a medição, o registro, o processamento de imagens para notificações de infrações de trânsito e o apoio administrativo nos recursos de infrações, distribuído em 7 (sete) lotes: Lote 5: Contratação de empresa para a prestação de serviços de instalação, sinalização, aferição, operação, monitoramento e manutenção dos equipamentos fixos de fiscalização eletrônica abrangendo os trechos das 02ª, 08ª, 21ª, 22ª, 23ª, 27ª, 28ª, 34ª e 38ª URGs do DER-MG. Incluso no PPAG, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-11-14;2025-11-18;2028-11-17;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=624190;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=199389;32097999,96;656819,88;104029,11
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;DIRECAO CONSULTORIA E ENGENHARIA LTDA;DIRECAO CONSULTORIA E ENGENHARIA LTDA;32.963.001/0001-28;DIRECAO CONSULTORIA E ENGENHARIA LTDA;DIRECAO CONSULTORIA E ENGENHARIA LTDA;PESSOA JURÍDICA;2301617 000004/2024;9447965;AMA-9447965/2025;SIM;Vigente publicado;Obra;Elaboração de Projetos de Meio Ambiente - Estudos Ambientais (Licença de Operação Corretiva com RCA/PCA) na Rodovia MG-129, em toda a sua extensão. Incluso no PPAG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-02-12;2025-02-13;2026-08-29;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência presencial;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=609108;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=193461;973891,82;914622,29;715547,1
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;DIRECAO CONSULTORIA E ENGENHARIA LTDA;DIRECAO CONSULTORIA E ENGENHARIA LTDA;32.963.001/0001-28;DIRECAO CONSULTORIA E ENGENHARIA LTDA;DIRECAO CONSULTORIA E ENGENHARIA LTDA;PESSOA JURÍDICA;2301617 000005/2024;9458828;AMA-9458828/2025;SIM;Vigente publicado;Obra;Elaboração de Projetos de Meio Ambiente - Estudos Ambientais (Licença de Operação Corretiva com EIA-RIMA) na Rodovia MG-238, em toda a sua extensão. Incluso no PPAG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-03-27;2025-03-31;2027-03-31;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência presencial;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=610189;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194379;858089,99;776640,74;492680,98
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;DYNATEST ENGENHARIA LTDA;DYNATEST ENGENHARIA LTDA;32.116.154/0001-30;DYNATEST ENGENHARIA LTDA;DYNATEST ENGENHARIA LTDA;PESSOA JURÍDICA;2301601 000002/2025;9470883;DPEI-9470883;SIM;Vigente publicado;Obra;Apoio à supervisão dos contratos relacionados aos estudos geotécnicos, geológicos e topográficos, bem como ao levantamento objetivo da malha rodoviária e à implementação do SICOR. Esses serviços serão executados pela Diretoria de Planejamento, Engenharia e Inovação, no âmbito do Programa Caminhos para Avançar, que tem como objetivo a melhoria e modernização da infraestrutura rodoviária.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-07-14;2025-07-15;2030-01-15;Obras e serviços de engenharia - Lei nº 14.133/21;Concorrência;Concorrência - Concorrência eletrônica;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=620720;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196237;25953920,64;6029372,48;5658054,19
2025,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;E+ ENGENHARIA E MEIO AMBIENTE LTDA;E+ ENGENHARIA E MEIO AMBIENTE LTDA;34.110.354/0001-00;E+ ENGENHARIA E MEIO AMBIENTE LTDA;E+ ENGENHARIA E MEIO AMBIENTE LTDA;PESSOA JURÍDICA;2301617 000002/2025;9461425;AMA-9461425/2025;SIM;Vencido;Obra;Elaboração de Projeto de Descomissionamento (ou desativação) dos Postos de Abastecimento de Combustíveis da 10ªURG do DER-MG - Varginha (Lote 01) e da 40ªURG do DER-MG - Coronel Fabriciano (Lote 02);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-05-06;2025-05-12;2026-01-12;Obras e serviços de engenharia - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Compra direta - adm direta, fundação ou autarquia;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=195078;71830,58;71830,58;71830,58
